305016 | 1402358385 | 228 | GHash.IO
305017 | 1402358499 | 114 | BTC Guild
305018 | 1402358676 | 177 | Unknown
305019 | 1402359369 | 693 | GHash.IO
305020 | 1402360001 | 632 | BTC Guild
305021 | 1402359911 | -90 | GHash.IO
305022 | 1402359977 | 66 | F2pool (Discus Fish)
305023 | 1402360125 | 148 | Eligius
305024 | 1402360415 | 290 | BTC Guild
305025 | 1402360748 | 333 | Unknown
305026 | 1402362716 | 1968 | BTC Guild
305027 | 1402363980 | 1264 | GHash.IO
305028 | 1402364738 | 758 | GHash.IO
305029 | 1402365697 | 959 | GHash.IO
305030 | 1402366369 | 672 | Eclipse Mining pool
305031 | 1402366641 | 272 | F2pool (Discus Fish)
305032 | 1402366648 | 7 | F2pool (Discus Fish)
305033 | 1402367045 | 397 | Eligius
305034 | 1402367326 | 281 | Unknown
305035 | 1402367416 | 90 | F2pool (Discus Fish)
305036 | 1402367434 | 18 | GHash.IO
305037 | 1402367806 | 372 | F2pool (Discus Fish)
305038 | 1402367973 | 167 | GHash.IO
305039 | 1402368270 | 297 | GHash.IO
305040 | 1402368881 | 611 | GHash.IO
305041 | 1402368700 | -181 | GHash.IO
305042 | 1402368841 | 141 | Eligius
305043 | 1402368942 | 101 | F2pool (Discus Fish)
305044 | 1402369590 | 648 | Eligius
305045 | 1402370074 | 484 | slush - mining.bitcoin.cz
305046 | 1402370567 | 493 | GHash.IO
305047 | 1402372054 | 1487 | GHash.IO
305048 | 1402372352 | 298 | GHash.IO
305049 | 1402372123 | -229 | Unknown
305050 | 1402372884 | 761 | BTC Guild
305051 | 1402375189 | 2305 | GHash.IO
305052 | 1402375211 | 22 | Unknown
305053 | 1402375866 | 655 | GHash.IO
305054 | 1402376730 | 864 | Eligius
305055 | 1402376853 | 123 | GHash.IO
305056 | 1402376992 | 139 | GHash.IO
305057 | 1402376746 | -246 | Unknown
305058 | 1402377553 | 807 | F2pool (Discus Fish)
305059 | 1402377652 | 99 | Unknown
305060 | 1402377865 | 213 | GHash.IO
305061 | 1402379221 | 1356 | GHash.IO
305062 | 1402381881 | 2660 | Unknown
305063 | 1402381953 | 72 | GHash.IO
305064 | 1402382156 | 203 | Unknown
305065 | 1402382253 | 97 | GHash.IO
305066 | 1402382448 | 195 | GHash.IO
305067 | 1402382498 | 50 | GHash.IO
305068 | 1402382515 | 17 | F2pool (Discus Fish)
305069 | 1402382636 | 121 | Eligius
305070 | 1402383881 | 1245 | GHash.IO
305071 | 1402384123 | 242 | BTC Guild
305072 | 1402384179 | 56 | GHash.IO
305073 | 1402384223 | 44 | Unknown
305074 | 1402385726 | 1503 | Unknown
305075 | 1402386522 | 796 | GHash.IO
305076 | 1402386690 | 168 | Eligius
305077 | 1402388084 | 1394 | GHash.IO
305078 | 1402388678 | 594 | Unknown
305079 | 1402388772 | 94 | GHash.IO
305080 | 1402388946 | 174 | Unknown
305081 | 1402389453 | 507 | BTC Guild
305082 | 1402391461 | 2008 | GHash.IO
305083 | 1402391912 | 451 | GHash.IO
305084 | 1402392130 | 218 | GHash.IO
305085 | 1402392345 | 215 | Unknown
305086 | 1402392722 | 377 | Unknown
305087 | 1402392630 | -92 | Unknown
305088 | 1402393425 | 795 | BTC Guild
305089 | 1402393865 | 440 | BTC Guild
305090 | 1402394200 | 335 | F2pool (Discus Fish)
305091 | 1402394675 | 475 | Unknown
305092 | 1402395792 | 1117 | GHash.IO
305093 | 1402396173 | 381 | GHash.IO
305094 | 1402396318 | 145 | Unknown
305095 | 1402396734 | 416 | GHash.IO
305096 | 1402396807 | 73 | F2pool (Discus Fish)
305097 | 1402398003 | 1196 | F2pool (Discus Fish)
305098 | 1402399156 | 1153 | GHash.IO
305099 | 1402399364 | 208 | F2pool (Discus Fish)
305100 | 1402400161 | 797 | GHash.IO
305101 | 1402400150 | -11 | Eligius
305102 | 1402400845 | 695 | BTC Guild
305103 | 1402400240 | -605 | GHash.IO
305104 | 1402401562 | 1322 | GHash.IO
305105 | 1402402901 | 1339 | BTC Guild
305106 | 1402403205 | 304 | Bitminter
305107 | 1402403228 | 23 | Triplemining
305108 | 1402403297 | 69 | Unknown
305109 | 1402404268 | 971 | Unknown
305110 | 1402404510 | 242 | Unknown
305111 | 1402404370 | -140 | Unknown
305112 | 1402405876 | 1506 | GHash.IO
305113 | 1402405865 | -11 | Eligius
305114 | 1402406214 | 349 | GHash.IO
305115 | 1402406343 | 129 | GHash.IO
305116 | 1402406359 | 16 | Unknown
305117 | 1402406715 | 356 | GHash.IO
305118 | 1402407286 | 571 | GHash.IO
305119 | 1402407435 | 149 | Unknown
305120 | 1402408068 | 633 | GHash.IO
305121 | 1402408300 | 232 | Eligius
305122 | 1402409147 | 847 | GHash.IO
305123 | 1402410207 | 1060 | slush - mining.bitcoin.cz
305124 | 1402410248 | 41 | F2pool (Discus Fish)
305125 | 1402411477 | 1229 | Polmine
305126 | 1402411258 | -219 | GHash.IO
305127 | 1402411608 | 350 | Eligius
305128 | 1402411799 | 191 | GHash.IO
305129 | 1402414183 | 2384 | slush - mining.bitcoin.cz
305130 | 1402415182 | 999 | Unknown
305131 | 1402417228 | 2046 | GHash.IO
305132 | 1402418437 | 1209 | GHash.IO
305133 | 1402418646 | 209 | GHash.IO
305134 | 1402418750 | 104 | GHash.IO
305135 | 1402420835 | 2085 | Unknown
305136 | 1402420885 | 50 | GHash.IO
305137 | 1402421130 | 245 | GHash.IO
305138 | 1402421551 | 421 | BTC Guild
305139 | 1402421291 | -260 | Unknown
305140 | 1402422390 | 1099 | GHash.IO
305141 | 1402422675 | 285 | GHash.IO
305142 | 1402422980 | 305 | GHash.IO
305143 | 1402422998 | 18 | GHash.IO
305144 | 1402423459 | 461 | slush - mining.bitcoin.cz
305145 | 1402423615 | 156 | slush - mining.bitcoin.cz
305146 | 1402423674 | 59 | slush - mining.bitcoin.cz
305147 | 1402423325 | -349 | Unknown
305148 | 1402424104 | 779 | GHash.IO
305149 | 1402424084 | -20 | Unknown
305150 | 1402424530 | 446 | F2pool (Discus Fish)
305151 | 1402424942 | 412 | Eligius
305152 | 1402425146 | 204 | F2pool (Discus Fish)
305153 | 1402426901 | 1755 | GHash.IO
305154 | 1402427275 | 374 | GHash.IO
305155 | 1402427906 | 631 | GHash.IO
305156 | 1402429445 | 1539 | GHash.IO
305157 | 1402429420 | -25 | GHash.IO
305158 | 1402430622 | 1202 | GHash.IO
305159 | 1402430609 | -13 | GHash.IO
305160 | 1402432392 | 1783 | BTC Guild
305161 | 1402432585 | 193 | slush - mining.bitcoin.cz
305162 | 1402432698 | 113 | GHash.IO
305163 | 1402432712 | 14 | Unknown
305164 | 1402432917 | 205 | Eligius
305165 | 1402433438 | 521 | GHash.IO
305166 | 1402433135 | -303 | Unknown
305167 | 1402435827 | 2692 | F2pool (Discus Fish)
305168 | 1402435908 | 81 | Unknown
305169 | 1402436379 | 471 | GHash.IO
305170 | 1402437012 | 633 | GHash.IO
305171 | 1402437285 | 273 | BTC Guild
305172 | 1402437452 | 167 | Unknown
305173 | 1402438259 | 807 | GHash.IO
305174 | 1402438509 | 250 | Unknown
305175 | 1402438946 | 437 | GHash.IO
305176 | 1402439845 | 899 | GHash.IO
305177 | 1402439887 | 42 | Eligius
305178 | 1402440634 | 747 | Eligius
305179 | 1402442005 | 1371 | F2pool (Discus Fish)
305180 | 1402442203 | 198 | GHash.IO
305181 | 1402442486 | 283 | Bitminter
305182 | 1402444042 | 1556 | BTC Guild
305183 | 1402443815 | -227 | Unknown
305184 | 1402445222 | 1407 | GHash.IO
305185 | 1402445616 | 394 | BTC Guild
305186 | 1402445833 | 217 | GHash.IO
305187 | 1402450328 | 4495 | GHash.IO
305188 | 1402450509 | 181 | BTC Guild
305189 | 1402452411 | 1902 | GHash.IO
305190 | 1402453743 | 1332 | GHash.IO
305191 | 1402454065 | 322 | GHash.IO
305192 | 1402454316 | 251 | F2pool (Discus Fish)
305193 | 1402454478 | 162 | Eligius
305194 | 1402454887 | 409 | Eligius
305195 | 1402455599 | 712 | GHash.IO
305196 | 1402456685 | 1086 | GHash.IO
305197 | 1402456490 | -195 | GHash.IO
305198 | 1402457536 | 1046 | GHash.IO
305199 | 1402457718 | 182 | GHash.IO
305200 | 1402458408 | 690 | Polmine
305201 | 1402460512 | 2104 | Unknown
305202 | 1402460721 | 209 | GHash.IO
305203 | 1402462017 | 1296 | GHash.IO
305204 | 1402462736 | 719 | Eligius
305205 | 1402464104 | 1368 | BTC Guild
305206 | 1402464374 | 270 | BTC Guild
305207 | 1402464513 | 139 | GHash.IO
305208 | 1402465014 | 501 | Unknown
305209 | 1402464778 | -236 | Unknown
305210 | 1402465723 | 945 | GHash.IO
305211 | 1402466321 | 598 | GHash.IO
305212 | 1402467027 | 706 | GHash.IO
305213 | 1402466907 | -120 | Unknown
305214 | 1402467537 | 630 | GHash.IO
305215 | 1402468297 | 760 | GHash.IO
305216 | 1402470158 | 1861 | GHash.IO
305217 | 1402471166 | 1008 | Bitminter
305218 | 1402471786 | 620 | F2pool (Discus Fish)
305219 | 1402471976 | 190 | BTC Guild
305220 | 1402472075 | 99 | BTC Guild
305221 | 1402472192 | 117 | Unknown
305222 | 1402472392 | 200 | GHash.IO
305223 | 1402472818 | 426 | F2pool (Discus Fish)
305224 | 1402473254 | 436 | GHash.IO
305225 | 1402474845 | 1591 | GHash.IO
305226 | 1402474920 | 75 | GHash.IO
305227 | 1402476152 | 1232 | Eligius
305228 | 1402476277 | 125 | Unknown
305229 | 1402478138 | 1861 | GHash.IO
305230 | 1402479240 | 1102 | BTC Guild
305231 | 1402479359 | 119 | Unknown
305232 | 1402479557 | 198 | Eligius
305233 | 1402479744 | 187 | GHash.IO
305234 | 1402480299 | 555 | GHash.IO
305235 | 1402481012 | 713 | BTC Guild
305236 | 1402481152 | 140 | Bitminter
305237 | 1402481499 | 347 | F2pool (Discus Fish)
305238 | 1402482172 | 673 | Unknown
305239 | 1402482758 | 586 | GHash.IO
305240 | 1402483421 | 663 | F2pool (Discus Fish)
305241 | 1402483632 | 211 | F2pool (Discus Fish)
305242 | 1402483938 | 306 | BTC Guild
305243 | 1402484119 | 181 | Unknown
305244 | 1402484147 | 28 | Unknown
305245 | 1402485015 | 868 | GHash.IO
305246 | 1402485108 | 93 | BTC Guild
305247 | 1402485511 | 403 | GHash.IO
305248 | 1402486072 | 561 | BTC Guild
305249 | 1402486154 | 82 | slush - mining.bitcoin.cz
305250 | 1402486189 | 35 | Eligius
305251 | 1402487289 | 1100 | GHash.IO
305252 | 1402487728 | 439 | BTC Guild
305253 | 1402487788 | 60 | F2pool (Discus Fish)
305254 | 1402489193 | 1405 | Unknown
305255 | 1402489918 | 725 | F2pool (Discus Fish)
305256 | 1402490735 | 817 | Unknown
305257 | 1402490824 | 89 | slush - mining.bitcoin.cz
305258 | 1402490433 | -391 | Unknown
305259 | 1402491571 | 1138 | Unknown
305260 | 1402492836 | 1265 | Unknown
305261 | 1402493345 | 509 | F2pool (Discus Fish)
305262 | 1402493538 | 193 | GHash.IO
305263 | 1402494105 | 567 | GHash.IO
305264 | 1402494889 | 784 | Unknown
305265 | 1402495784 | 895 | GHash.IO
305266 | 1402496110 | 326 | GHash.IO
305267 | 1402496222 | 112 | F2pool (Discus Fish)
305268 | 1402496287 | 65 | GHash.IO
305269 | 1402496301 | 14 | F2pool (Discus Fish)
305270 | 1402496716 | 415 | Eligius
305271 | 1402497424 | 708 | slush - mining.bitcoin.cz
305272 | 1402497451 | 27 | Eligius
305273 | 1402497920 | 469 | F2pool (Discus Fish)
305274 | 1402498032 | 112 | slush - mining.bitcoin.cz
305275 | 1402498756 | 724 | Eligius
305276 | 1402499857 | 1101 | slush - mining.bitcoin.cz
305277 | 1402501898 | 2041 | GHash.IO
305278 | 1402502364 | 466 | GHash.IO
305279 | 1402502413 | 49 | BTC Guild
305280 | 1402502566 | 153 | GHash.IO
305281 | 1402503019 | 453 | F2pool (Discus Fish)
305282 | 1402503099 | 80 | Unknown
305283 | 1402503609 | 510 | GHash.IO
305284 | 1402504379 | 770 | Unknown
305285 | 1402505437 | 1058 | F2pool (Discus Fish)
305286 | 1402505654 | 217 | GHash.IO
305287 | 1402505984 | 330 | Unknown
305288 | 1402506296 | 312 | BTC Guild
305289 | 1402506484 | 188 | GHash.IO
305290 | 1402506864 | 380 | F2pool (Discus Fish)
305291 | 1402508592 | 1728 | F2pool (Discus Fish)
305292 | 1402508706 | 114 | Unknown
305293 | 1402509315 | 609 | Unknown
305294 | 1402509574 | 259 | BTC Guild
305295 | 1402509825 | 251 | GHash.IO
305296 | 1402511097 | 1272 | GHash.IO
305297 | 1402510645 | -452 | F2pool (Discus Fish)
305298 | 1402510806 | 161 | GHash.IO
305299 | 1402511957 | 1151 | Unknown
305300 | 1402512059 | 102 | BTC Guild
305301 | 1402512257 | 198 | GHash.IO
305302 | 1402512390 | 133 | BTC Guild
305303 | 1402513480 | 1090 | GHash.IO
305304 | 1402514334 | 854 | GHash.IO
305305 | 1402515278 | 944 | GHash.IO
305306 | 1402515757 | 479 | F2pool (Discus Fish)
305307 | 1402517757 | 2000 | BTC Guild
305308 | 1402517863 | 106 | Eligius
305309 | 1402517984 | 121 | GHash.IO
305310 | 1402518441 | 457 | BTC Guild
305311 | 1402520361 | 1920 | BTC Guild
305312 | 1402520441 | 80 | F2pool (Discus Fish)
305313 | 1402520554 | 113 | GHash.IO
305314 | 1402521787 | 1233 | GHash.IO
305315 | 1402521879 | 92 | Unknown
305316 | 1402524457 | 2578 | GHash.IO
305317 | 1402523932 | -525 | slush - mining.bitcoin.cz
305318 | 1402523961 | 29 | Unknown
305319 | 1402524563 | 602 | GHash.IO
305320 | 1402527228 | 2665 | BTC Guild
305321 | 1402527928 | 700 | GHash.IO
305322 | 1402528172 | 244 | GHash.IO
305323 | 1402528367 | 195 | GHash.IO
305324 | 1402528910 | 543 | GHash.IO
305325 | 1402529020 | 110 | F2pool (Discus Fish)
305326 | 1402529518 | 498 | GHash.IO
305327 | 1402530125 | 607 | GHash.IO
305328 | 1402529900 | -225 | Unknown
305329 | 1402531142 | 1242 | F2pool (Discus Fish)
305330 | 1402531487 | 345 | F2pool (Discus Fish)
305331 | 1402531746 | 259 | Unknown
305332 | 1402532176 | 430 | BTC Guild
305333 | 1402532356 | 180 | GHash.IO
305334 | 1402534104 | 1748 | GHash.IO
305335 | 1402534283 | 179 | Eligius
305336 | 1402534462 | 179 | GHash.IO
305337 | 1402534404 | -58 | Unknown
305338 | 1402534647 | 243 | GHash.IO
305339 | 1402534459 | -188 | Unknown
305340 | 1402535359 | 900 | GHash.IO
305341 | 1402535411 | 52 | Eligius
305342 | 1402535811 | 400 | GHash.IO
305343 | 1402536087 | 276 | Unknown
305344 | 1402538250 | 2163 | BTC Guild
305345 | 1402538244 | -6 | GHash.IO
305346 | 1402539048 | 804 | BTC Guild
305347 | 1402539143 | 95 | BTC Guild
305348 | 1402540039 | 896 | Unknown
305349 | 1402540261 | 222 | Eligius
305350 | 1402541986 | 1725 | GHash.IO
305351 | 1402542148 | 162 | Unknown
305352 | 1402542717 | 569 | Unknown
305353 | 1402543556 | 839 | GHash.IO
305354 | 1402543565 | 9 | GHash.IO
305355 | 1402543161 | -404 | Unknown
305356 | 1402544239 | 1078 | Eligius
305357 | 1402544748 | 509 | Eligius
305358 | 1402545525 | 777 | GHash.IO
305359 | 1402546068 | 543 | F2pool (Discus Fish)
305360 | 1402546113 | 45 | Eligius
305361 | 1402546422 | 309 | GHash.IO
305362 | 1402547657 | 1235 | GHash.IO
305363 | 1402547962 | 305 | Unknown
305364 | 1402549261 | 1299 | BTC Guild
305365 | 1402549466 | 205 | GHash.IO
305366 | 1402549535 | 69 | F2pool (Discus Fish)
305367 | 1402549957 | 422 | Eligius
305368 | 1402550976 | 1019 | GHash.IO
305369 | 1402551997 | 1021 | GHash.IO
305370 | 1402552301 | 304 | BTC Guild
305371 | 1402554097 | 1796 | GHash.IO
305372 | 1402554437 | 340 | Eligius
305373 | 1402554643 | 206 | GHash.IO
305374 | 1402554924 | 281 | BTC Guild
305375 | 1402556331 | 1407 | GHash.IO
305376 | 1402555717 | -614 | GHash.IO
305377 | 1402556131 | 414 | GHash.IO
305378 | 1402556322 | 191 | Unknown
305379 | 1402557039 | 717 | Polmine
305380 | 1402557720 | 681 | GHash.IO
305381 | 1402558333 | 613 | F2pool (Discus Fish)
305382 | 1402559489 | 1156 | F2pool (Discus Fish)
305383 | 1402559600 | 111 | Bitminter
305384 | 1402560309 | 709 | F2pool (Discus Fish)
305385 | 1402560771 | 462 | GHash.IO
305386 | 1402560801 | 30 | Unknown
305387 | 1402561098 | 297 | GHash.IO
305388 | 1402561288 | 190 | BTC Guild
305389 | 1402561295 | 7 | Eligius
305390 | 1402561939 | 644 | Unknown
305391 | 1402562108 | 169 | GHash.IO
305392 | 1402562416 | 308 | GHash.IO
305393 | 1402563126 | 710 | GHash.IO
305394 | 1402563771 | 645 | BTC Guild
305395 | 1402564728 | 957 | GHash.IO
305396 | 1402564573 | -155 | Unknown
305397 | 1402564964 | 391 | Unknown
305398 | 1402566148 | 1184 | Unknown
305399 | 1402566421 | 273 | Unknown
305400 | 1402566829 | 408 | F2pool (Discus Fish)
305401 | 1402567241 | 412 | Unknown
305402 | 1402568289 | 1048 | Unknown
305403 | 1402568346 | 57 | GHash.IO
305404 | 1402568444 | 98 | Eligius
305405 | 1402568815 | 371 | GHash.IO
305406 | 1402568876 | 61 | BTC Guild
305407 | 1402569518 | 642 | GHash.IO
305408 | 1402569958 | 440 | GHash.IO
305409 | 1402570332 | 374 | GHash.IO
305410 | 1402570455 | 123 | GHash.IO
305411 | 1402570523 | 68 | Unknown
305412 | 1402571317 | 794 | Unknown
305413 | 1402572171 | 854 | F2pool (Discus Fish)
305414 | 1402571857 | -314 | Unknown
305415 | 1402573118 | 1261 | GHash.IO
305416 | 1402573451 | 333 | GHash.IO
305417 | 1402573500 | 49 | Eligius
305418 | 1402573985 | 485 | GHash.IO
305419 | 1402574880 | 895 | Bitminter
305420 | 1402576603 | 1723 | GHash.IO
305421 | 1402577198 | 595 | GHash.IO
305422 | 1402579558 | 2360 | GHash.IO
305423 | 1402580247 | 689 | GHash.IO
305424 | 1402580799 | 552 | GHash.IO
305425 | 1402581316 | 517 | Unknown
305426 | 1402581953 | 637 | GHash.IO
305427 | 1402582390 | 437 | GHash.IO
305428 | 1402582496 | 106 | Eligius
305429 | 1402582569 | 73 | Unknown
305430 | 1402583267 | 698 | F2pool (Discus Fish)
305431 | 1402583318 | 51 | F2pool (Discus Fish)
305432 | 1402583669 | 351 | GHash.IO
305433 | 1402583818 | 149 | GHash.IO
305434 | 1402584104 | 286 | GHash.IO
305435 | 1402584566 | 462 | BTC Guild
305436 | 1402585455 | 889 | Unknown
305437 | 1402585347 | -108 | Unknown
305438 | 1402586094 | 747 | GHash.IO
305439 | 1402586111 | 17 | F2pool (Discus Fish)
305440 | 1402586858 | 747 | F2pool (Discus Fish)
305441 | 1402588349 | 1491 | GHash.IO
305442 | 1402589043 | 694 | GHash.IO
305443 | 1402589221 | 178 | Unknown
305444 | 1402590312 | 1091 | GHash.IO
305445 | 1402590628 | 316 | Unknown
305446 | 1402593993 | 3365 | F2pool (Discus Fish)
305447 | 1402594446 | 453 | F2pool (Discus Fish)
305448 | 1402594576 | 130 | GHash.IO
305449 | 1402594825 | 249 | GHash.IO
305450 | 1402594961 | 136 | GHash.IO
305451 | 1402597571 | 2610 | Unknown
305452 | 1402598558 | 987 | GHash.IO
305453 | 1402598644 | 86 | F2pool (Discus Fish)
305454 | 1402598947 | 303 | GHash.IO
305455 | 1402599730 | 783 | Polmine
305456 | 1402599259 | -471 | Eligius
305457 | 1402599324 | 65 | GHash.IO
305458 | 1402599651 | 327 | Polmine
305459 | 1402600182 | 531 | BTC Guild
305460 | 1402599986 | -196 | GHash.IO
305461 | 1402600062 | 76 | slush - mining.bitcoin.cz
305462 | 1402600307 | 245 | Polmine
305463 | 1402600582 | 275 | Unknown
305464 | 1402602111 | 1529 | GHash.IO
305465 | 1402602969 | 858 | Polmine
305466 | 1402603273 | 304 | GHash.IO
305467 | 1402603408 | 135 | GHash.IO
305468 | 1402603524 | 116 | BTC Guild
305469 | 1402603789 | 265 | Unknown
305470 | 1402604014 | 225 | Unknown
305471 | 1402604677 | 663 | GHash.IO
305472 | 1402604928 | 251 | GHash.IO
305473 | 1402604545 | -383 | Unknown
305474 | 1402604959 | 414 | GHash.IO
305475 | 1402605129 | 170 | Unknown
305476 | 1402605422 | 293 | F2pool (Discus Fish)
305477 | 1402605880 | 458 | Bitminter
305478 | 1402606046 | 166 | Unknown
305479 | 1402606897 | 851 | GHash.IO
305480 | 1402607415 | 518 | GHash.IO
305481 | 1402607287 | -128 | GHash.IO
305482 | 1402607883 | 596 | GHash.IO
305483 | 1402609149 | 1266 | GHash.IO
305484 | 1402609784 | 635 | GHash.IO
305485 | 1402610484 | 700 | Eligius
305486 | 1402610754 | 270 | slush - mining.bitcoin.cz
305487 | 1402612490 | 1736 | GHash.IO
305488 | 1402612665 | 175 | GHash.IO
305489 | 1402612858 | 193 | GHash.IO
305490 | 1402614063 | 1205 | GHash.IO
305491 | 1402614113 | 50 | GHash.IO
305492 | 1402614078 | -35 | GHash.IO
305493 | 1402614123 | 45 | Unknown
305494 | 1402614753 | 630 | GHash.IO
305495 | 1402615579 | 826 | GHash.IO
305496 | 1402616177 | 598 | Unknown
305497 | 1402616418 | 241 | GHash.IO
305498 | 1402616605 | 187 | GHash.IO
305499 | 1402616736 | 131 | Unknown
305500 | 1402617100 | 364 | F2pool (Discus Fish)
305501 | 1402617517 | 417 | GHash.IO
305502 | 1402617869 | 352 | GHash.IO
305503 | 1402617967 | 98 | GHash.IO
305504 | 1402618422 | 455 | Unknown
305505 | 1402619053 | 631 | GHash.IO
305506 | 1402619468 | 415 | GHash.IO
305507 | 1402619533 | 65 | GHash.IO
305508 | 1402620597 | 1064 | Unknown
305509 | 1402620761 | 164 | Unknown
305510 | 1402621656 | 895 | Eligius
305511 | 1402622219 | 563 | GHash.IO
305512 | 1402622583 | 364 | GHash.IO
305513 | 1402623931 | 1348 | BTC Guild
305514 | 1402624541 | 610 | Polmine
305515 | 1402624238 | -303 | GHash.IO
305516 | 1402624393 | 155 | GHash.IO
305517 | 1402624777 | 384 | Unknown
305518 | 1402625383 | 606 | F2pool (Discus Fish)
305519 | 1402625471 | 88 | GHash.IO
305520 | 1402625564 | 93 | Unknown
305521 | 1402625967 | 403 | F2pool (Discus Fish)
305522 | 1402626034 | 67 | GHash.IO
305523 | 1402627332 | 1298 | GHash.IO
305524 | 1402627720 | 388 | GHash.IO
305525 | 1402629094 | 1374 | Unknown
305526 | 1402629857 | 763 | Bitminter
305527 | 1402630404 | 547 | GHash.IO
305528 | 1402630749 | 345 | F2pool (Discus Fish)
305529 | 1402630817 | 68 | GHash.IO
305530 | 1402631480 | 663 | Unknown
305531 | 1402632050 | 570 | Unknown
305532 | 1402632270 | 220 | GHash.IO
305533 | 1402633080 | 810 | GHash.IO
305534 | 1402633176 | 96 | BTC Guild
305535 | 1402633748 | 572 | BTC Guild
305536 | 1402634087 | 339 | GHash.IO
305537 | 1402634615 | 528 | Eligius
305538 | 1402634746 | 131 | GHash.IO
305539 | 1402637034 | 2288 | Unknown
305540 | 1402637622 | 588 | GHash.IO
305541 | 1402638487 | 865 | Unknown
305542 | 1402639028 | 541 | GHash.IO
305543 | 1402639200 | 172 | GHash.IO
305544 | 1402640074 | 874 | slush - mining.bitcoin.cz
305545 | 1402640187 | 113 | GHash.IO
305546 | 1402640883 | 696 | BTC Guild
305547 | 1402640967 | 84 | Unknown
305548 | 1402642882 | 1915 | slush - mining.bitcoin.cz
305549 | 1402645193 | 2311 | GHash.IO
305550 | 1402645316 | 123 | Unknown
305551 | 1402647247 | 1931 | GHash.IO
305552 | 1402647593 | 346 | Unknown
305553 | 1402647649 | 56 | Eligius
305554 | 1402648552 | 903 | GHash.IO
305555 | 1402648738 | 186 | GHash.IO
305556 | 1402649101 | 363 | BTC Guild
305557 | 1402649683 | 582 | Unknown
305558 | 1402649928 | 245 | BTC Guild
305559 | 1402650805 | 877 | Unknown
305560 | 1402650911 | 106 | GHash.IO
305561 | 1402652724 | 1813 | Eligius
305562 | 1402652853 | 129 | GHash.IO
305563 | 1402652993 | 140 | Unknown
305564 | 1402653586 | 593 | BTC Guild
305565 | 1402654445 | 859 | F2pool (Discus Fish)
305566 | 1402654874 | 429 | GHash.IO
305567 | 1402655938 | 1064 | GHash.IO
305568 | 1402656798 | 860 | GHash.IO
305569 | 1402656925 | 127 | Unknown
305570 | 1402657014 | 89 | GHash.IO
305571 | 1402657252 | 238 | Unknown
305572 | 1402657479 | 227 | F2pool (Discus Fish)
305573 | 1402657953 | 474 | GHash.IO
305574 | 1402658423 | 470 | GHash.IO
305575 | 1402659753 | 1330 | GHash.IO
305576 | 1402660308 | 555 | F2pool (Discus Fish)
305577 | 1402660926 | 618 | GHash.IO
305578 | 1402661203 | 277 | GHash.IO
305579 | 1402662908 | 1705 | slush - mining.bitcoin.cz
305580 | 1402662963 | 55 | Unknown
305581 | 1402663657 | 694 | BTC Guild
305582 | 1402663843 | 186 | slush - mining.bitcoin.cz
305583 | 1402664327 | 484 | BTC Guild
305584 | 1402664549 | 222 | GHash.IO
305585 | 1402666040 | 1491 | GHash.IO
305586 | 1402666526 | 486 | Unknown
305587 | 1402667126 | 600 | slush - mining.bitcoin.cz
305588 | 1402670241 | 3115 | BTC Guild
305589 | 1402670297 | 56 | GHash.IO
305590 | 1402670363 | 66 | F2pool (Discus Fish)
305591 | 1402671860 | 1497 | GHash.IO
305592 | 1402672208 | 348 | GHash.IO
305593 | 1402672486 | 278 | F2pool (Discus Fish)
305594 | 1402672199 | -287 | Unknown
305595 | 1402673287 | 1088 | GHash.IO
305596 | 1402673734 | 447 | slush - mining.bitcoin.cz
305597 | 1402673731 | -3 | Unknown
305598 | 1402674457 | 726 | Unknown
305599 | 1402675645 | 1188 | F2pool (Discus Fish)
305600 | 1402675860 | 215 | F2pool (Discus Fish)
305601 | 1402676807 | 947 | Eligius
305602 | 1402676925 | 118 | GHash.IO
305603 | 1402677220 | 295 | GHash.IO
305604 | 1402678317 | 1097 | Polmine
305605 | 1402678252 | -65 | F2pool (Discus Fish)
305606 | 1402678405 | 153 | GHash.IO
305607 | 1402678503 | 98 | Bitminter
305608 | 1402678868 | 365 | GHash.IO
305609 | 1402678994 | 126 | Eclipse Mining pool
305610 | 1402679276 | 282 | Unknown
305611 | 1402680338 | 1062 | GHash.IO
305612 | 1402680367 | 29 | Eligius
305613 | 1402681053 | 686 | GHash.IO
305614 | 1402681577 | 524 | F2pool (Discus Fish)
305615 | 1402681648 | 71 | Unknown
305616 | 1402682616 | 968 | BTC Guild
305617 | 1402682448 | -168 | GHash.IO
305618 | 1402683079 | 631 | GHash.IO
305619 | 1402683426 | 347 | Unknown
305620 | 1402684742 | 1316 | GHash.IO
305621 | 1402684806 | 64 | F2pool (Discus Fish)
305622 | 1402684877 | 71 | BTC Guild
305623 | 1402685133 | 256 | F2pool (Discus Fish)
305624 | 1402686010 | 877 | slush - mining.bitcoin.cz
305625 | 1402686368 | 358 | GHash.IO
305626 | 1402686632 | 264 | GHash.IO
305627 | 1402687128 | 496 | GHash.IO
305628 | 1402687511 | 383 | GHash.IO
305629 | 1402688280 | 769 | Unknown
305630 | 1402688478 | 198 | GHash.IO
305631 | 1402688789 | 311 | BTC Guild
305632 | 1402689110 | 321 | GHash.IO
305633 | 1402689121 | 11 | F2pool (Discus Fish)
305634 | 1402690677 | 1556 | GHash.IO
305635 | 1402690789 | 112 | GHash.IO
